actor_name,no_of_fb_likes,total_profit,total_imdb_score 
Bhavkhandan Singh Rakhra,258.0,0.0,6.6
Miguel Ángel Solá,4.0,0.002410444285714286,7.2
Charlie Talbert,767.0,2.508404357142857,7.8
Shauna Macdonald,239.0,7.4302594285714285,7.2
Kelsey Grammer,808.0,0.9879182582010583,6.083333333333333
Fiona Dourif,253.0,0.0,5.2
Garba Touré,0.0,0.0,7.7
Alexandra Callas,247.0,0.001218,7.5
Lindsay Duncan,171.0,1.8484260416666665,7.25
Bobby Deol,89.0,0.0,2.8
Billy Drago,371.0,1.52540908,6.6
Laura Morante,60.0,0.0447756,6.5
Brandon T. Jackson,918.0,0.6293381159178744,5.640000000000001
Rupert Evans,334.0,1.1206785396103895,7.05
Hector Elizondo,995.0,2.76956417368744,6.2
Naderev Sano,0.0,0.03276,7.0
Luke Grimes,935.0,1.8344205169642858,5.625
Topol,402.0,3.8902777777777775,7.4
Aimee Teegarden,741.0,0.7392338083333333,6.766666666666666
Kenneth Cranham,111.0,0.00085745,5.6
Allison Miller,479.0,2.2598524285714285,4.0
Philippe Petit,27.0,2.957978,7.8
Jessica Mauboy,38.0,0.016927538461538463,6.3
Tyrone Keogh,11.0,0.0,7.1
George Lazenby,314.0,3.257142857142857,6.8
David A Cole,428.0,0.01543235294117647,5.6
Lily Rabe,763.0,0.7696009285714286,5.5
Isaach De Bankolé,177.0,0.0,8.0
Nick Zano,641.0,3.287711698076923,4.0
Anella Vastola,0.0,0.0,2.6
Betsy Russell,298.0,1.156071375,4.85
Elton John,442.0,0.6543879667502088,6.7
Zoe Lister-Jones,331.0,5.092133333333333,6.2
Natalie Mendoza,158.0,0.0262864,6.3
Fanny Ardant,288.0,1.2005196,7.5
Paddy Considine,680.0,0.18468856692943114,7.242857142857143
Eddie Jones,53.0,0.0129975,5.949999999999999
Yuri Lowenthal,354.0,0.846792,5.7
Jennifer Jason Leigh,1000.0,0.7661502074095116,7.06
Snoop Dogg,881.0,1.1494935479497355,5.985714285714286
Michael Gough,920.0,2.944098239270968,6.180000000000001
Monica Barladeanu,129.0,0.0,7.1
Nicol Williamson,136.0,0.0,6.6
Peter Cushing,1000.0,41.903242272727276,8.7
Paris Hilton,716.0,0.7176955202614379,5.766666666666667
Britney Spears,1000.0,3.0990555833333335,3.3
Angelo Tsarouchas,246.0,0.0,6.3
Jason Wiles,260.0,0.0,7.3
Neville Brand,110.0,0.0,6.2
Rachel Roberts,201.0,0.665424975,5.9
Nadine Velazquez,874.0,2.383253896408602,6.5
Glenn Campbell,46.0,0.0,4.2
Janel Parrish,517.0,0.0,6.7
Geneviève Bujold,159.0,1.0972669333333334,4.9
Shriya Saran,315.0,0.008250285714285713,6.2
Gabrielle Reece,52.0,0.0,7.9
Mark L. Young,322.0,1.5092544833333332,6.55
Joe Spinell,85.0,0.0,7.7
Damián Alcázar,201.0,1.9007022733333334,6.699999999999999
Ara Celi,158.0,8.670536466666666,8.4
Rudy Youngblood,708.0,0.6357486125,5.7
Matthew Senreich,11.0,0.0,7.8
Lila Kedrova,16.0,0.0,6.7
Derek Wayne Johnson,184.0,0.0,5.3
Adam Lamberg,738.0,2.510154705882353,5.3
Brahim Achabbakhe,96.0,0.0,5.1
Joe Estevez,625.0,2.944438285714286,3.9
Ernie Reyes Jr.,444.3333333333333,1.0955957566666668,6.0
Viggo Mortensen,10000.0,0.7823118508584478,6.6157894736842096
Kevin Pollak,574.0,1.3271251707280027,6.16
Robert Costanzo,130.0,0.4736128,5.6
Ricardo Darín,827.0,5.448943,8.05
Marcus Lyle Brown,80.0,7.813241,7.1
Jerry Nelson,94.0,2.2734589166666668,7.7
Henry Ian Cusick,866.0,0.6309820784313726,6.7
Paul Daniel Ayotte,111.0,0.0,6.7
David Walliams,217.0,0.0,4.8
Janet Hubert,149.0,0.0,5.8
Jordana Brewster,4000.0,2.368136942400644,6.128571428571428
Ljubomir Kerekes,2.0,0.03506684,6.9
Aunjanue Ellis,400.0,4.441213833333334,6.300000000000001
Yorick van Wageningen,163.0,0.135715,7.1
Russell Wong,595.0,0.3096934578544061,6.433333333333334
Evan Parke,84.0,1.053387729468599,7.2
Barret Oliver,312.0,0.0,7.4
Dabney Coleman,345.0,0.7977556739130435,5.75
Gary Weeks,452.0,1.860919,6.4
Shaun Evans,204.0,0.26407841666666665,6.65
Tony Plana,223.0,1.1816566923076923,4.6
Murray Hamilton,366.0,12.548706266666665,7.233333333333333
Stefania Sandrelli,90.0,0.0,8.1
Claire Bloom,113.0,0.0,7.1
Nona Gaye,233.0,0.6141010012643677,5.5
Gulshan Grover,102.0,0.0,7.8
Barnard Hughes,89.0,0.0,7.9
Eddie Vedder,562.0,0.0,5.3
Ian Richardson,140.0,0.6177883666666667,7.133333333333333
Valarie Pettiford,202.0,0.19424418181818182,2.1
Daniela Bianchi,201.0,12.4,7.5
T.I.,680.0,1.7425553069597068,6.366666666666667
Daniel Tay,92.0,0.0,7.5
Izabella Miko,560.0,1.350930088888889,5.449999999999999
Leleti Khumalo,204.0,0.6246629666666667,7.4
Sharlto Copley,2000.0,1.6623571374765849,7.125
Ludivine Sagnier,521.0,0.04337059305555555,7.066666666666666
John de Lancie,905.0,0.5176740930555556,6.2
Nicole 'Snooki' Polizzi,341.0,0.0,6.6
Katy Mixon,982.0,0.9485408215000002,5.9399999999999995
Nia Long,826.0,2.1163747326772517,6.114285714285714
Daryn Tufts,15.0,2.501596,6.4
Kevin Dunn,581.0,1.2261927276456408,6.6875
John Arcilla,8.0,0.10793529411764706,5.8
Patti D'Arbanville,117.0,0.7748386,6.5
Brian McNamara,125.0,1.7139963870967743,6.3
Marques Houston,363.0,5.008312125,3.5
Kelly Carlson,472.0,0.8638846499999999,5.25
Tyler Labine,779.0,1.0158184404505004,6.442857142857143
Natalie Press,46.0,0.5836694117647059,6.8
Ash Cook,133.0,0.0,7.3
Indira Varma,729.0,0.5990745047619047,6.25
Fred Williamson,767.0,1.47000375,6.1
Shane Brolly,105.0,2.3401795,7.0
KaDee Strickland,298.5,0.7011844833333334,6.95
John Randolph,67.0,0.0,6.1
Byron Mann,258.0,0.5052066666666667,6.0
Errol Flynn,843.0,0.0,7.1
Dick Clark,504.0,2.655614125,7.55
Tamara Toumanova,18.0,0.0,6.7
Bob Eubanks,42.0,41.9148,7.5
Kim Thomson,25.0,2.87902444,6.8
Ali Daniels,15.0,0.0,6.8
David Huddleston,1000.0,22.98076923076923,7.3
Rhys Wakefield,942.0,7.8044132500000005,5.966666666666666
Osric Chau,635.0,0.6716007142857143,5.4
Lindsay Kay Hayward,31.0,0.00414,6.1
Patti LuPone,325.0,7.112861733333333,7.050000000000001
Othon Bastos,11.0,1.9294579310344828,8.0
John Cameron Mitchell,263.0,0.5048468333333334,7.8
Rosie Traynor,5.0,0.0,6.1
Tucker Smallwood,121.0,0.0,7.7
Jiao Xu,46.0,0.0,6.45
Alba Rohrwacher,72.0,0.5004648,7.0
Jason Alexander,700.0,3.878847071785714,6.324999999999999
Alice Evans,227.0,0.0032132,3.3
Ross Elliott,21.0,23.80952380952381,6.7
Master P,118.0,2.944438285714286,3.9
Danny Dyer,798.0,0.02684630909090909,6.4
Estella Warren,658.0,1.5483418472222223,5.46
Joyce Van Patten,57.0,0.0,7.3
Bob Marley,184.0,0.0,7.9
Samantha Futerman,100.0,0.0,6.8
Soledad Villamil,88.0,10.083712,8.2
Aleksey Serebryakov,30.0,0.0,5.3
Michael Elphick,34.0,0.0,7.0
Denholm Elliott,249.0,2.048238794871795,7.325
Lex Barker,57.0,0.0,6.0
Lumi Cavazos,65.0,0.148697,7.1
Valerie Perri,322.0,0.7133942,5.3
Kelli Garner,730.0,0.4428888855555555,6.300000000000001
Jeff DeRocker,2.0,0.4857241,6.8
Murray Bartlett,141.0,0.0,6.1
Pink,836.0,0.0,6.4
David Fine,1000.0,0.7327198374999999,6.95
Sheryl Lee,2000.0,1.01206975,6.1
Dustin Ingram,427.0,0.0,3.7
Igal Naor,95.0,0.35024475,6.9
Edward Conna,43.0,0.0,6.1
Clare Kramer,229.0,6.835355,5.9
Paul McCartney,785.0,0.9196517857142857,7.7
Eartha Kitt,558.0,1.1717379901923075,5.8500000000000005
Melissa Bolona,11000.0,0.0,3.4
Brooke Newton,779.0,0.0,3.9
Paul Daggett,0.0,0.0,7.5
Olivia DeJonge,99.0,13.013828,6.2
Georgina Reilly,98.0,0.0016663333333333335,6.2
Jess Harnell,262.0,0.8370844457142858,7.45
Glenn Morshower,894.0,0.9746182487873932,5.6875
Michael Imperioli,873.0,1.1504168943589743,5.92
Lisa Ray,329.0,0.0,7.8
Emily Podleski,1000.0,0.311516,6.6
Teo Halm,803.0,2.9936079230769232,5.8
Kenan Thompson,521.0,1.286648332099957,4.685714285714285
Julian Richings,648.0,1.7046075223451078,6.51111111111111
Julie R. Ølgaard,27.0,0.03949676567656766,7.6
Vincent Gallo,787.0,0.4923940724242424,6.325
Tony Jay,384.0,3.516507938888889,5.533333333333334
Lynn Redgrave,258.0,0.4270176607142857,6.94
Jamie Lee Curtis,2000.0,35.5241743749254,6.266666666666666
Tamara Glynn,256.0,3.8807513333333334,5.2
Bari Hyman,10.0,12.831133333333334,6.6
Anthony Powell,9.0,0.287761,7.6
Hugh Bonneville,518.0,1.02357786,6.4
Ken Foree,649.0,2.4144465714285714,6.9
Lauren Holly,879.0,2.8817637907276996,6.1000000000000005
Lincoln Hoppe,24.0,2.501596,6.4
Marco D'Amore,5.0,0.0,8.7
Rob Jarvis,15.0,0.0257436,5.9
Eric Christmas,45.0,0.0,7.2
Jacqueline McKenzie,185.0,0.0012062280701754385,6.6
Maricel Álvarez,30.0,0.0,7.5
John Amplas,177.0,0.0,7.2
Joe Cross,65.0,0.0,7.6
Romain Duris,809.0,0.3873366279481132,7.3
Jelena Nik,14.0,0.0,4.2
Conrad Dunn,40.0,0.0,5.6
Ben Schwartz,463.0,0.3074996296296296,6.55
Ohad Knoller,53.0,0.10398133333333333,7.3
Elisabeth Harnois,921.0,0.14252876666666667,5.4
Bethany Blakey,45.0,0.0,6.2
Tim Bagley,152.0,0.0,6.9
Gustaf Skarsgård,908.0,0.0,6.6
Long Nguyen,51.0,0.40135113065326633,7.4
Zach Mills,417.0,2.53950338,7.1
Julie Gonzalo,528.0,3.405441269230769,6.0
Roshan Seth,61.0,0.0,6.9
Ashley Martin,302.0,0.0,2.6
Elina Abai Kyzy,0.0,0.0,8.7
Matt Frewer,986.0,0.32841963076923075,6.933333333333334
Raymond J. Barry,108.0,0.06310533333333333,6.6
Josh Swanson,53.0,0.287761,7.6
Eva Carrozza,0.0,0.0,7.5
Amber Marshall,265.0,0.0,2.8
Miyu Irino,7.0,0.5289413684210527,8.6
Daniel Radcliffe,11000.0,1.4385678257720376,6.891666666666667
Yuria Nara,2.0,0.44358185294117647,7.7
Eleanor Bron,52.0,0.02800957142857143,6.7
Igor Jijikine,65.0,0.0,5.4
Adam Butcher,259.0,0.132521,7.6
Matt Prokop,734.0,4.367575131168831,4.15
Damien Garvey,37.0,0.749399475,5.4
Wolfgang Preiss,14.0,1.9538461538461538,7.4
Michel Serrault,28.0,0.00385695,6.6
Jon Seda,565.0,0.8545019696969698,6.166666666666667
Juhi Chawla,171.0,2.465247318181818,7.3
Françoise Yip,186.0,4.311181333333334,6.7
James Arnold Taylor,296.0,0.0,7.9
Necati Sasmaz,205.0,0.0,6.0
Philip Michael Thomas,321.0,0.0,7.5
Fisher Stevens,922.0,0.38163693641134855,5.254545454545455
Prateik,47.0,0.0,6.2
Melissa McMeekin,141.0,2.0173505314285713,6.65
Bruce Vilanch,244.0,0.0,7.2
Gary Cole,989.0,2.5886700568535717,6.226666666666666
Kyle Schmid,917.0,1.2363785258333333,6.466666666666666
Alice Playten,73.0,3.8842542,5.0
Diego Ramos,10.0,0.0,6.7
Darren Keefe Reiher,27.0,0.0,3.3
Freddy Rodríguez,579.0,0.6084807464285714,6.025
Julianna Pitt,785.0,0.0,5.4
Todd Graff,650.0,0.7801726618705036,7.6
Danny Huston,430.0,1.0570838852756892,7.171428571428571
William Atherton,317.0,0.13902912666666667,5.75
Gina Bellman,476.0,0.0,5.6
Megan Follows,505.0,0.0,8.4
Corey Johnson,123.0,1.6960647333333334,7.7
Wesley Jonathan,592.0,0.41724214285714284,3.1666666666666665
Aaron Hill,398.0,0.0,7.5
Kane Hodder,935.0,2.8726135699134194,4.933333333333334
Harvey Korman,628.0,12.467846536217948,6.175
Bingbing Li,974.0,0.5129180304945055,5.800000000000001
Randy Jay Burrell,402.0,0.0,3.9
Jorge Luis Moreno,78.0,0.0169379,6.2
Adam Sandler,11000.0,1.764839047310094,6.129166666666666
Shin'ya Tsukamoto,106.0,0.0,8.2
James Cullen Bressack,161.0,0.0,4.0
Simon McBurney,149.0,1.9631240365079368,7.5
Mia Sara,664.0,1.6462962962962964,5.8
Tamara Tunie,508.0,1.4616033333333334,6.7
Kevin Hamedani,23.0,0.0,5.1
Anna Kendrick,10000.0,2.931338142917016,6.373333333333333
Bill Martone,2.0,0.812536,7.0
Deborra-Lee Furness,71.0,0.0266586,6.4
Cynthia Myers,46.0,10.0,6.2
Thomas Kretschmann,918.6923076923077,0.9614017141787724,6.56923076923077
Zahava Solomon,0.0,1.522184,8.0
Reginald Ballard,64.0,3.3579613142857143,6.9
Ellen Block,0.0,0.0,7.5
Gretchen Mol,599.1428571428571,0.6249846781818181,6.614285714285714
Omar Metwally,277.0,0.0,6.4
Anita Briem,311.0,1.1596067388888889,5.449999999999999
Fritz Kortner,3.0,0.0,8.0
Brock Peters,226.0,0.0,8.4
Prabhudheva,71.0,0.0,6.4
André Dussollier,52.0,0.08896538928289992,7.45
Yuki Matsuzaki,378.0,0.7238911052631579,7.9
John Cothran,27.0,9.5840115,7.8
Sonam Kinga,0.0,0.28071944444444447,7.5
Bai Ling,581.5,0.6568859007753827,5.900000000000001
Christian Clavier,106.0,0.007521685714285714,6.5
Carmen Perez,97.0,2.3488069,6.4
Dagmara Dominczyk,316.0,0.23102351849415204,6.0200000000000005
Peter Polycarpou,34.0,0.9089964363636364,6.3
Spencer Tracy,760.0,1.2313829787234043,7.5
James Deen,461.0,0.197976,3.9
Jarrod Bunch,862.0,3.7860994444444445,6.7
Bailee Madison,3000.0,2.2547335285542984,6.4799999999999995
Shelley Duvall,629.0,4.742335266666666,7.125
Billy Barty,281.0,0.425,5.4
Tom Skerritt,1000.0,2.672576986119845,6.470000000000001
Lesley Manville,149.0,0.27886698394308945,6.8999999999999995
Nina Hartley,170.0,1.7589946,7.9
Mona Marshall,44.0,1.9257502,5.9
Courtney Bell,28.0,0.0,5.8
Jason K. Wixom,214.0,0.0,3.5
Mary Carr,0.0,30.0,4.8
Janeane Garofalo,1000.0,1.170445331728266,6.318181818181818
Chiara Caselli,24.0,0.0,6.7
Art Carney,154.0,0.0,8.7
Tony Corvillo,93.0,0.0,7.2
Chloe Bridges,516.0,0.0,5.2
Damon Owlia,9.0,0.0,4.8
Wayne Brady,378.0,1.2517264285714285,2.1
Stephen Au,4.0,0.0,5.3
John Robinson,375.0,2.142355,5.949999999999999
Leo Rossi,90.0,0.87341,6.9
Takeshi Kaneshiro,755.0,0.038256302082345914,7.366666666666667
Robert Redford,0.0,0.6958824444444445,6.9
Catriona MacColl,48.0,0.3159675,6.9
Jean Stapleton,793.0,1.7804852615384614,6.5
Lara Pulver,854.0,0.5628623651685394,7.9
Sami Gayle,566.0,0.005232142857142857,5.5
Athina Rachel Tsangari,48.0,2.704835666666667,7.9
Gregg Henry,298.0,0.534998279155146,5.84
Penelope Wilton,400.0,1.6893899457512314,7.325
Marina Golbahari,30.0,24.507195652173912,7.4
Arthur O'Connell,75.0,0.0,7.1
Dennis Quaid,2000.0,1.044514302761169,6.509090909090909
Zhengyong Zhang,4.0,0.11041228,7.6
Debrah Farentino,143.0,0.0,7.3
Shirley Knight,285.0,1.7927501610526315,6.65
Robert Peters,221.0,0.08771595,7.050000000000001
Alice Krige,368.0,3.061685750909091,6.4
Edith Massey,105.0,18.0483,6.1
Robert Baker,142.0,0.5379175,6.0
Raymond Cruz,672.0,0.8109978131752055,6.56
Rus Blackwell,144.0,0.0,6.6
Stevan Mena,25.0,0.0,5.1
Rory Cochrane,407.0,2.161947085632184,6.633333333333333
Philip Glenister,195.0,0.3645899846153846,7.2
Igor Zaripov,31.0,0.0,6.8
Nicollette Sheridan,341.0,1.4947799444444445,5.3
Paul Blackthorne,645.0,0.006387,6.9
Niamh Cusack,30.0,0.0,7.0
Joanna Lumley,973.0,0.9940583428571429,6.85
Blaine Anderson,31.0,0.0,6.1
Gerry Lopez,52.0,0.0,7.9
Laird John Hamilton,28.0,0.0,7.9
David Gulpilil,93.0,10.436228931818182,7.0
Béatrice Bonifassi,0.0,0.7370794736842106,7.8
Mark Chinnery,544.0,0.0,8.2
David Sullivan,45.0,60.68,7.0
Owain Yeoman,459.0,1.0959982285714285,6.3
Matt Malloy,108.0,57.874553866666666,6.9
Tenoch Huerta,35.0,0.0302908,5.9
Tom Hanks,15000.0,2.509401600620034,7.3999999999999995
Donatas Banionis,29.0,0.0,8.1
Paul Borghese,226.0,9.013113,7.4
Frank Langella,902.5714285714286,0.7320761915880263,6.3
Elizabeth McGovern,553.0,3.516673609090909,7.4750000000000005
Amanda Kearsan,0.0,177.3748923076923,7.3
Hugh Jackman,20000.0,1.0480828309281167,6.866666666666668
Gerald McRaney,523.0,0.7013562793131686,6.8999999999999995
R. Marcos Taylor,303.0,5.751045357142857,7.9
Clive Russell,241.0,0.27608868654610497,6.233333333333333
Vera Wilson,24.0,0.008675384615384616,7.0
Rami Malek,3000.0,1.0035740027697446,5.82
Jorge Salinas,79.0,2.691917,8.1
Shabana Azmi,95.0,0.0,5.4
Lorne Cardinal,53.0,0.0,5.7
Mercedes Morán,5.0,0.21723142857142858,6.7
Elizabeth Stenholt,503.0,0.0,6.6
Mario Lopez,719.0,0.0,6.4
Christina Moore,301.0,0.0,4.8
James Wolk,938.0,0.9157911931372548,5.7
George T. Odom,12.0,6.027317777777778,5.9
Marcela Mar,267.0,0.10188635555555556,6.4
James Franco,11000.0,1.0725116740205904,6.617857142857143
Larry Hankin,412.0,1.918266653846154,6.5
Laurence Fox,281.0,1.1311461212121212,7.1
Don Cheadle,3000.0,2.1398219176477142,6.893333333333334
Cary-Hiroyuki Tagawa,1000.0,1.080411487151457,6.191666666666666
Marcia DeBonis,60.0,1.7673853333333334,6.5
Raquel Elizabeth Ames,891.0,0.096734,5.6
Emilia Clarke,10000.0,1.6933105274193547,7.1
Redd Foxx,586.0,0.0,6.6
Jose Pablo Cantillo,501.5,2.0212968454223357,6.849999999999999
Eion Bailey,749.0,0.08289324074074074,5.300000000000001
Jenny O'Hara,189.0,0.0,6.0
Radivoje Bukvic,150.0,0.32055732,5.75
John Simm,472.0,0.047389545454545455,7.1
Alice Englert,525.0,0.0,4.5
Ariana Richards,610.0,3.8599064319664356,6.75
Samantha Mathis,517.0,1.23747609562212,6.85
Michael McGlone,111.0,206.28188842857142,6.35
Sam Waterston,849.0,0.17205652855477857,6.3
Céline Sallette,114.0,0.0,8.3
Max Wright,87.0,0.0,7.8
Wilbur 'Hi-Fi' White,10.0,0.0,5.8
John Abraham,1000.0,0.002339602142857143,6.9
Glenn Erland Tosterud,4.0,0.01269608040201005,7.0
Will.i.am,350.0,1.5957598222222222,7.0
Lee Norris,553.0,0.0,6.7
Mae Marsh,22.0,0.0,8.0
Peter Coyote,548.0,5.928836514273709,6.775
Jeremy W. Auman,3.0,0.018022257142857143,6.8
Sedona Legge,2.0,3.191613705882353,6.8
Shea Whigham,463.0,0.3403310577777778,6.68
Lusia Strus,282.0,1.7610905833333332,7.0
Melvil Poupaud,188.0,0.0531009,5.3
Melissa Roxburgh,119.0,0.7052358162162162,7.5
Jack McElhone,16.0,0.0,7.8
Howard Caine,69.0,0.0,7.6
Sonoya Mizuno,145.0,1.6960647333333334,7.7
Christopher Judge,847.0,0.0,7.45
Ahmet Ertegun,5.0,0.144431,7.3
Sam J. Jones,455.0,0.0,6.4
Kamatari Fujiwara,4.0,0.1345305,8.7
Jake Short,470.0,0.522907725,4.9
Darryl Stephens,658.0,2.0875485714285715,6.9
Samm Levine,433.0,0.7092175757575757,6.3
Consuelo Gómez,6.0,291.56,6.9
Mithun Chakraborty,284.0,0.0,4.3
Ava Acres,213.0,0.0,4.7
Aidan McArdle,266.0,0.04747828,6.8
David Raizor,784.0,0.0,8.6
Jack Thompson,155.0,0.4495567317460318,6.3
Andrea Frankle,253.0,0.62793745,5.7
Sydelle Noel,349.0,1.278834,5.3
Albert Salmi,94.0,0.3333333333333333,6.7
Steffinnie Phrommany,320.0,0.0,4.6
Ana de la Reguera,678.5,1.754599830625,6.5
Riley Keough,691.0,0.0,7.3
Isaac C. Singleton Jr.,312.0,0.0,7.5
Michael Jai White,2000.0,1.0061821068939394,5.209999999999999
Louis Walsh,8.0,0.0,7.4
Rebecca De Mornay,872.0,0.5950985645714285,6.640000000000001
Julia Jones,364.0,0.2242428510638298,4.7
Andrew Keir,13.0,0.0,6.8
Roy Billing,116.0,1.0275715,7.5
Sunil Shetty,219.0,0.03266666666666666,4.8
Sanoe Lake,64.0,1.3372806666666666,5.6
Wes Studi,855.0,1.1279788271074507,6.75
Carmen Ejogo,374.0,0.6468665,6.1
Kasia Smutniak,211.0,0.4485512692307692,6.5
Cory Hardrict,303.0,1.8959988285714287,6.9
JJ Feild,794.0,0.096933625,6.7
Brian O'Halloran,657.0,9.264167308695653,7.6
Michel Côté,16.0,0.0,6.6
Travis Legge,138.0,0.0,3.3
Timothy Webber,18.0,0.12558316666666666,6.3
Park Bench,81.0,1.2947584,5.3
Anna Friel,735.25,0.12482091607142858,6.0
Edwin Hodge,200.0,4.239463,6.1
Helena Mattsson,505.0,0.0,4.2
Paul Hogan,442.0,7.1895491726258385,5.5
Jude Ciccolella,99.0,0.85801824,7.8
Glenn Shadix,217.0,4.8884444,7.5
Martin Scorsese,17000.0,2.143493626666667,6.0
Suraj Sharma,774.0,1.249695155,7.5
Grey Griffin,739.0,0.0,8.4
James Russo,383.0,8.64818727142857,6.65
Olivia Wilde,10000.0,1.238525356536556,6.426666666666666
Woody Allen,11000.0,1.2387687660520037,6.927272727272726
Sandra Echeverría,422.0,0.0,4.2
Liz Mullane,88.0,0.609827,7.4
Irene Bedard,752.0,1.983068961038961,6.766666666666667
Robbie Kay,629.0,0.15205527777777778,7.2
Catherine Schell,80.0,0.0,7.1
Sarah Lancashire,250.0,0.0,8.5
Jan Haley,695.0,0.0,6.6
Craig Sheffer,391.0,0.0,4.2
Jacques Gamblin,52.0,0.11170347826086957,7.2
Christopher Robin Miller,69.0,0.0,5.7
Dean Jones,913.0,1.967946935483871,6.9
Edgar Ramírez,897.0,0.6885980396488697,6.466666666666667
Brianna Brown,331.0,0.042121,6.25
Amy Yasbeck,424.0,3.331631388888889,7.1
Vincent De Paul,212.0,0.0,4.0
Justin Hall,102.0,0.0,7.8
Teryl Rothery,298.0,0.0,5.7
Molly Shannon,636.0,2.1299184496202543,5.1499999999999995
Larry Bagby,115.0,1.5455365416666667,6.75
Panchito Gómez,46.0,0.0,7.0
Steve Carell,7000.0,2.4043322335877293,6.6450000000000005
Mark Duplass,830.0,7.134725261363637,5.916666666666667
Amir Farrokh Hashemian,35.0,5.141122222222222,8.5
Isabelle Adjani,572.0,0.133184231372549,5.866666666666667
Krysta Rodriguez,131.0,0.15742617647058824,4.6
Denise Crosby,426.0,4.997319913043478,6.6
Don Gordon,59.0,0.0,7.2
Glenne Headly,231.0,1.0912240666666666,5.199999999999999
J.B. Smoove,555.0,4.805222320833333,5.625
Aldo Sambrell,93.0,17.5,8.0
Lena Dunham,969.0,1.3283868087912087,6.0200000000000005
Victoria Beckham,199.0,1.1698962,3.3
Chrystale Wilson,498.0,5.118086666666667,5.6
Adam Trese,32.0,6.277615,5.3
Christopher Meloni,3000.0,1.1143577577380952,6.516666666666667
Walter Connolly,21.0,0.0,8.2
Bill Erwin,191.0,1.92371384,7.3
Shannon Tweed,322.0,0.279535,6.8
Jason Behr,505.0,0.3258807142857143,6.8
Olgierd Lukaszewicz,2.0,0.0,9.1
Lior Ashkenazi,30.0,0.10398133333333333,7.3
Tate Taylor,150.0,0.23646857142857142,5.45
Patricia Neal,617.0,0.0,6.2
Cliff Robertson,754.0,0.3047979666666667,6.266666666666666
Matt Crabtree,134.0,0.0,2.7
Chiaki Kuriyama,640.0,2.3366046,8.1
Frances Lee McCain,107.0,6.53592675,8.1
Peter Firth,141.0,0.921868625,6.199999999999999
Rab Affleck,15.0,0.036234097435897436,6.4
Carrie Henn,626.0,4.605405405405405,8.4
Isild Le Besco,40.0,0.0,5.4
Madeline Carroll,1000.0,1.0360459998557,6.166666666666668
Jason Weaver,284.0,2.8199081,5.7
Ryan Robbins,270.0,3.536734,5.2
Marv Albert,7.0,0.144431,7.3
J.J. Abrams,14000.0,0.4256506666666667,6.6
Michael Cortez,20.0,0.0,6.1
Jill St. John,175.0,6.083333333333333,6.7
Richard Glover,10.0,0.0,5.1
Brian Stepanek,117.0,7.02294,6.7
Bridget Fonda,888.4285714285714,0.9012184398276233,6.542857142857144
Fabio Testi,37.0,0.0,6.2
Branko Djuric,116.0,0.02317730769230769,4.3
Steven Bauer,636.0,1.7808380833333333,6.0
Alex Veadov,93.0,5.834256083333333,6.5
Henry Czerny,177.0,0.579236808974359,6.633333333333333
Trent Ford,258.0,0.4893709602272727,5.75
Jonathan Crombie,517.0,0.0,8.4
Ione Skye,223.0,1.911710799122807,6.65
Robinne Lee,170.0,3.5411953846153845,6.5
David O'Hara,736.0,2.659577,6.5
Macaulay Culkin,3000.0,5.3192066441077435,6.55
Hannah Murray,1000.0,0.0,6.4
Hugh Ducklow,0.0,0.03276,7.0
Magda Szubanski,46.0,0.016927538461538463,6.3
Denny Kirkwood,17.0,2.229886,6.5
Richard E. Grant,554.0,0.5383575253487254,5.8999999999999995
Nicholas Carella,91.0,0.0,3.4
Danneel Ackles,1000.0,2.192032160912698,5.566666666666666
Jeff Lima,71.0,3.8499614285714285,7.2
LisaRaye McCoy,485.0,0.243347,5.4
Bill Hickman,78.0,0.0,8.0
Marama Corlett,196.0,0.03591325,6.0
Romi Aboulafia,22.0,1.5573285,6.9
Gregory Smith,694.0,0.7604478667832167,6.0
Jane Krakowski,624.0,1.2598431413398694,5.916666666666668
Li Gong,878.6666666666666,0.2319608049782135,6.883333333333333
Stafford Douglas,118.0,0.0,6.4
Aaron Ashmore,750.0,0.0,5.35
Gene Tierney,535.0,0.0,6.6
Bruce Greenwood,985.9473684210526,0.9584167475933467,6.489473684210526
Jack Carson,110.0,0.0,8.1
Adrian Martinez,806.0,2.116832297288756,6.4799999999999995
Jennifer Westfeldt,321.0,7.02294,6.7
Kayvan Novak,414.0,0.6775371733333334,7.1000000000000005
Geoff Bell,405.0,0.8811811666666668,6.433333333333334
William Joseph Elk III,96.0,0.87341,6.9
Leland Orser,308.0,0.7467019437499999,6.5
Verne Troyer,645.0,2.5716291911713816,6.180000000000001
Brahmanandam,61.0,0.0,5.1
Anne Parillaud,130.0,1.625039,6.4
Chriss Anglin,885.0,0.5834766666666666,4.3
Lesley-Anne Down,187.0,0.0,7.0
Indiana Evans,560.0,0.0,7.7
Robert Noble,24.0,0.74133,6.6
Erland Josephson,92.0,0.0,8.2
Usher Raymond,569.0,2.815930827935223,3.4000000000000004
Paul Anderson,154.0,0.7784189093333334,7.25
Kathleen Kinmont,120.0,3.5536,5.9
Holmes Osborne,83.0,0.7274152833333333,7.0
Alex Kendrick,589.0,30.273420474999998,5.975
Sarah Carter,748.0,0.6032112368742368,5.933333333333334
John Hillerman,258.0,0.0,7.6
